codice_cliente,lat,lon,network_type,graph_ok_r100,node_density_per_km2_r100,edge_density_per_km2_r100,avg_degree_r100,culdesac_ratio_r100,intersection_ratio_deg_ge_3_r100,intersection_density_deg_ge_3_per_km2_r100,total_street_length_m_r100,street_length_density_km_per_km2_r100,avg_edge_length_m_r100,n_connected_components_r100,largest_component_ratio_r100,km_motorway_r100,dist_motorway_m_r100,km_trunk_r100,dist_trunk_m_r100,km_primary_r100,dist_primary_m_r100,km_secondary_r100,dist_secondary_m_r100,km_tertiary_r100,dist_tertiary_m_r100,km_residential_r100,dist_residential_m_r100,km_service_r100,dist_service_m_r100,km_unclassified_r100,dist_unclassified_m_r100,km_living_street_r100,dist_living_street_m_r100,graph_ok_r300,node_density_per_km2_r300,edge_density_per_km2_r300,avg_degree_r300,culdesac_ratio_r300,intersection_ratio_deg_ge_3_r300,intersection_density_deg_ge_3_per_km2_r300,total_street_length_m_r300,street_length_density_km_per_km2_r300,avg_edge_length_m_r300,n_connected_components_r300,largest_component_ratio_r300,km_motorway_r300,dist_motorway_m_r300,km_trunk_r300,dist_trunk_m_r300,km_primary_r300,dist_primary_m_r300,km_secondary_r300,dist_secondary_m_r300,km_tertiary_r300,dist_tertiary_m_r300,km_residential_r300,dist_residential_m_r300,km_service_r300,dist_service_m_r300,km_unclassified_r300,dist_unclassified_m_r300,km_living_street_r300,dist_living_street_m_r300,graph_ok_r500,node_density_per_km2_r500,edge_density_per_km2_r500,avg_degree_r500,culdesac_ratio_r500,intersection_ratio_deg_ge_3_r500,intersection_density_deg_ge_3_per_km2_r500,total_street_length_m_r500,street_length_density_km_per_km2_r500,avg_edge_length_m_r500,n_connected_components_r500,largest_component_ratio_r500,km_motorway_r500,dist_motorway_m_r500,km_trunk_r500,dist_trunk_m_r500,km_primary_r500,dist_primary_m_r500,km_secondary_r500,dist_secondary_m_r500,km_tertiary_r500,dist_tertiary_m_r500,km_residential_r500,dist_residential_m_r500,km_service_r500,dist_service_m_r500,km_unclassified_r500,dist_unclassified_m_r500,km_living_street_r500,dist_living_street_m_r500,landuse_mode_r500,has_police_r500,has_carabinieri_r500,has_fire_station_r500,has_place_of_worship_r500,has_school_university_r500,has_hospital_clinic_r500,has_pharmacy_r500,has_bank_atm_r500,has_bar_pub_r500,has_nightlife_r500,has_restaurant_r500,has_parking_r500,has_station_r500,has_commercial_r500,error,n_polizze,premi_tot,n_sinistri,importo_liquidato,first_date,last_date,loss_ratio_cliente,frequenza_cliente,severita_cliente
10007,40.9217405,14.3077604,drive,1.0,286.4788975654116,318.30988618379064,2.2222222222222223,0.2222222222222222,0.3333333333333333,95.4929658551372,845.2473408853936,26.905058487438133,84.52473408853936,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.4556928072763609,5.207486448463704,0.0,,0.0,,0.050557908702609,100.8171128981118,1.0,311.23633315748424,403.19252249946817,2.590909090909091,0.25,0.6704545454545454,208.6698142760405,9515.21416943195,33.653185992069744,83.4667909599294,1.0,1.0,0.0,,0.0,,0.0,,0.0,,2.6830158265827517,159.26753773638148,7.675400821622587,5.207486448463704,0.0620301322750191,278.4739456324854,0.1150570074514365,138.16517396591357,0.6682611370370144,100.8171128981118,1.0,275.0197416627951,356.5070725258456,2.592592592592593,0.2314814814814814,0.6851851851851852,188.43945262080408,21574.671208469845,27.46972454728297,77.05239717310658,1.0,1.0,0.0,,0.0,,0.0,,0.0,,5.249762049761569,159.26753773638148,17.60223569345887,5.207486448463704,0.0900173417956603,278.4739456324854,0.1150570074514365,138.16517396591357,1.9274890428570195,100.8171128981118,flowerbed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2,1143.0,1.0,306.0,2025-02-25,2025-02-25,0.2677165354330709,0.5,306.0
10008,45.0694796,7.667385,drive,1.0,859.4366926962348,1177.7465788800257,2.740740740740741,0.1481481481481481,0.5555555555555556,477.464829275686,2307.639684082759,73.45445251935816,62.36864011034484,1.0,1.0,0.0,,0.0,,0.0,,0.3835570360475439,27.93164961047216,1.158029451013214,45.112376274699145,2.371763100480498,7.08236762144165,0.0,,0.0,,0.0,,1.0,442.0970641441537,707.355302630646,3.2,0.04,0.808,357.2144278284762,15215.17200667108,53.81266299678077,76.0758600333554,1.0,1.0,0.0,,0.0,,1.5225192869957669,257.9266789295835,0.9913009971455062,27.93164961047216,2.8066744030203403,45.112376274699145,10.872804568119616,7.08236762144165,0.5841430502935602,157.69616407369884,0.015699896730505,145.98771854523002,0.0,,1.0,387.0648215994895,623.8873769202297,3.223684210526316,0.0592105263157894,0.8618421052631579,333.58876072061264,34869.47780202924,44.39719804180858,71.16219959597805,1.0,1.0,0.0,,0.0,,3.061720386713094,257.9266789295835,3.1604749236591783,27.93164961047216,7.563778851468999,45.112376274699145,22.9850116537707,7.08236762144165,2.4997468828620484,157.69616407369884,0.0798738385445602,145.98771854523002,0.0,,grass,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,3,1223.0,0.0,0.0,,,0.0,0.0,
10009,39.2361699,16.3221307,drive,1.0,254.64790894703253,254.64790894703253,2.0,0.5,0.375,95.4929658551372,789.8732184618833,25.142445426822647,98.7341523077354,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.499773365125993,22.748389840461407,0.0,,1.1238396978771652,103.66479323188742,0.0,,1.0,99.02974236829044,123.78717796036304,2.5,0.2142857142857142,0.6071428571428571,60.125200723604905,4239.982789284558,14.995871545315543,121.14236540813022,1.0,1.0,0.0,,0.0,,0.0,,0.0,,2.7149777077292234,123.80632949136267,0.8858793801547187,22.748389840461407,0.0,,5.037433729616078,103.66479323188742,0.0,,1.0,68.75493541569878,82.76057040778558,2.4074074074074074,0.3148148148148148,0.6481481481481481,44.563384065730695,9762.898945850258,12.430509009109784,150.1984453207732,1.0,1.0,0.0,,0.0,,0.0,,0.0,,4.463723226577779,123.80632949136267,1.5016203015346674,22.748389840461407,0.0,,6.73487357149599,103.66479323188742,0.0,,residential,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,2,977.0,0.0,0.0,,,0.0,0.0,
10011,42.2305876,13.6063155,drive,1.0,604.7887837492023,636.6197723675813,2.1052631578947367,0.4736842105263157,0.4736842105263157,286.4788975654116,2454.427660665634,78.12685893128256,122.7213830332817,1.0,1.0,0.0,,0.0,,7.324636125936016,0.454076898912717,0.4634120272780817,22.872061649133094,1.1223820290621174,7.114816918008332,0.4039275814384173,104.0621028830996,0.0,,0.3605526938324317,23.358755761110288,0.406456819819751,7.128801893289258,1.0,166.2284961182018,187.4491551971212,2.25531914893617,0.3829787234042553,0.574468085106383,95.4929658551372,6216.83198509398,21.98754535110016,117.2987166998864,1.0,1.0,0.0,,0.0,,7.555758779728495,0.454076898912717,1.8983820109671723,22.872061649133094,1.1223820290621174,7.114816918008332,0.9077322890295416,104.0621028830996,0.2420773964430333,115.18106532274292,1.2227450217307705,23.358755761110288,0.9975851039099136,7.128801893289258,1.0,75.1211331393746,86.58028904199107,2.305084745762712,0.3389830508474576,0.5932203389830508,44.563384065730695,11768.7465731409,14.984433528889426,173.06980254618972,1.0,1.0,0.0,,0.0,,9.43609532289381,0.454076898912717,1.8983820109671723,22.872061649133094,1.1223820290621174,7.114816918008332,0.9077322890295416,104.0621028830996,0.8619568950291299,115.18106532274292,3.501647589765533,23.358755761110288,0.9975851039099136,7.128801893289258,farmland,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,4,854.0,1.0,15817.0,2018-04-03,2018-04-03,18.521077283372364,0.25,15817.0
10013,46.1424894,10.9637665,drive,1.0,350.1408748021697,381.9718634205488,2.1818181818181817,0.3636363636363636,0.5454545454545454,190.9859317102744,1237.067544203585,39.37708291971045,103.0889620169654,1.0,1.0,0.0,,0.0,,0.6818696825665277,11.720814974582792,0.0,,0.0,,0.2812499583343666,26.10693008864374,0.73102131890843,3.5582161381308963,0.3747743474609654,21.14527041342912,0.0,,1.0,137.93428401297595,169.76527263135503,2.4615384615384617,0.282051282051282,0.6410256410256411,88.41941282883074,7167.671930930729,25.35045373930346,149.32649856105687,1.0,1.0,0.0,,0.0,,1.6827364076890736,11.720814974582792,0.0,,0.0,,4.924561656708367,26.10693008864374,4.851386975988275,3.5582161381308963,1.057448701515122,21.14527041342912,0.0,,1.0,72.57465404990428,86.58028904199107,2.3859649122807016,0.3157894736842105,0.631578947368421,45.83662361046586,10787.140557771489,13.73461393277118,158.6344199672278,1.0,1.0,0.0,,0.0,,2.428378011069709,11.720814974582792,0.0,,0.0,,6.873310968953012,26.10693008864374,7.2346182535832515,3.5582161381308963,1.08660182127889,21.14527041342912,0.0,,forest,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,3,1594.0,0.0,0.0,,,0.0,0.0,
10015,45.4414718,12.3336411,drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data elements in server response. Check query location/filters and log.,3,1628.0,1.0,9083.0,2021-11-21,2021-11-21,5.579238329238329,0.3333333333333333,9083.0
10017,45.181727,11.881141,drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Found no graph nodes within the requested polygon.,2,1126.0,1.0,4376.0,2025-11-10,2025-11-10,3.886323268206039,0.5,4376.0
10019,40.8502718,14.2602888,drive,1.0,190.9859317102744,159.15494309189532,1.6666666666666667,0.6666666666666666,0.3333333333333333,63.66197723675813,564.4738176336855,17.967759664470826,112.8947635267371,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.1285241980766552,8.759703114489637,0.5979075618986582,24.183891086801964,0.0,,0.0,,1.0,290.0156740785648,367.8247573679359,2.5365853658536586,0.2073170731707317,0.6097560975609756,176.8388256576615,8066.703309299681,28.530126802906548,77.56445489711231,1.0,1.0,0.0,,0.0,,0.0,,0.9974467941941918,294.94430507840667,0.4836651328737079,279.3239117504565,7.026108591265829,8.759703114489637,4.124022362215336,24.183891086801964,0.0161301388877592,210.75387142833284,0.0,,1.0,221.54368078391832,291.57185574435226,2.632183908045977,0.1839080459770115,0.6839080459770115,151.51550582348438,17553.56054307151,22.34988743434149,76.65310280817253,1.0,1.0,0.0,,0.0,,2.1372868243889984,535.8780913332698,3.211930366985739,294.94430507840667,0.6311119713542656,279.3239117504565,14.92539538756604,8.759703114489637,13.885669487951107,24.183891086801964,0.0161301388877592,210.75387142833284,0.0,,grass,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,495.0,0.0,0.0,,,0.0,0.0,
10020,43.7866141,11.2606397,drive,1.0,318.30988618379064,350.1408748021697,2.2,0.3,0.5,159.15494309189532,767.7466402725083,24.438134568312982,69.79514911568258,1.0,1.0,0.0,,0.0,,0.0899919110525305,106.30207965403588,0.0,,0.0,,0.1818463752969291,38.59255590280855,0.0,,0.9044611697363232,17.43934426723961,0.0,,1.0,240.5008028944196,314.77310967063744,2.617647058823529,0.1911764705882352,0.6470588235294118,155.61816657874212,7827.872947840883,27.685437189871173,87.95362862742566,1.0,1.0,0.0,,0.0,,3.147686250943218,106.30207965403588,0.0377853470252728,279.77653937524065,0.2414407005500438,358.20186429134674,3.126521395050517,38.59255590280855,1.6236578084961328,157.03984494747672,1.688130847137457,17.43934426723961,0.0,,1.0,222.81692032865348,309.39720937064453,2.777142857142857,0.1485714285714285,0.7771428571428571,173.16057808398213,20295.095641128926,25.840518334467586,83.51891210341122,1.0,1.0,0.0,,0.0,,7.6890632802815855,106.30207965403588,0.5095862776180461,279.77653937524065,0.9403710383539592,355.9315370149981,8.9346358870818,38.59255590280855,4.703613515787861,157.03984494747672,4.932210534977342,17.43934426723961,0.2058296160516548,364.2866740417618,flowerbed,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1,505.0,0.0,0.0,,,0.0,0.0,
10021,44.1606961,9.9159054,drive,1.0,668.4507609859604,795.7747154594766,2.380952380952381,0.3333333333333333,0.6190476190476191,413.8028520389278,1491.1387133409196,47.464419412779215,59.645548533636784,1.0,1.0,0.0,,0.0,,0.901632028545451,0.8950801933360552,0.0,,0.0,,1.0273176307398484,3.2196163599925627,0.4987373136257051,32.610559131135055,0.0,,0.0,,1.0,272.3317915127987,314.77310967063744,2.311688311688312,0.3116883116883117,0.5714285714285714,155.61816657874212,6687.278475828948,23.65140945022695,75.13796040257245,1.0,1.0,0.0,,0.0,,1.1362530805703055,0.8950801933360552,0.0,,0.0,,4.68788135639429,3.2196163599925627,1.3086361839898857,32.610559131135055,1.7733480775438324,184.9504845676853,0.3236062410742228,177.85511378403243,1.0,145.14930809980856,169.34085944977664,2.333333333333333,0.3245614035087719,0.6140350877192983,89.12676813146139,12057.692069042998,15.35233036054509,90.65933886498496,1.0,1.0,1.5757478020289266,523.7864557048136,0.0,,1.4484173886096818,0.8950801933360552,0.0,,1.9422867159164807,643.0690378871084,7.413337185202397,3.2196163599925627,1.858316643052537,32.610559131135055,4.379732303090746,184.9504845676853,0.6438091143345287,177.85511378403243,grass,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2,712.0,1.0,39475.0,2025-05-08,2025-05-08,55.44241573033708,0.5,39475.0
10025,40.7252867,14.8485948,drive,1.0,318.30988618379064,350.1408748021697,2.2,0.3,0.4,127.32395447351628,1316.9999528231256,41.92141050871867,119.72726843846596,1.0,1.0,0.0,,0.0,,0.0,,0.0,,6.707864970126884,2.693862206787017,2.3616173846604864,0.0019588338219321,0.0,,0.0,,0.0,,1.0,137.93428401297595,155.61816657874212,2.2564102564102564,0.358974358974359,0.5897435897435898,81.34585980252429,6593.383852844138,23.3193251529429,149.84963301918495,1.0,1.0,0.0,,0.0,,0.0,,0.0,,7.176565147958302,2.693862206787017,4.091786348765348,0.0019588338219321,0.0,,1.2237348036989428,134.52164043079267,0.2608885583731147,182.565920180396,1.0,57.29577951308232,66.20845632622846,2.311111111111111,0.3333333333333333,0.6222222222222222,35.65070725258456,8293.163476177077,10.55918368882198,159.48391300340532,1.0,1.0,0.0,,0.0,,0.0,,0.0,,7.176565147958302,2.693862206787017,4.091786348765348,0.0019588338219321,0.0,,2.070837582616252,134.52164043079267,0.2608885583731147,182.565920180396,forest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3,1266.0,2.0,35138.0,2007-03-14,2017-04-23,27.755134281200636,0.6666666666666666,17569.0
10026,45.451052,9.1636047,drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Found no graph nodes within the requested polygon.,3,1387.0,0.0,0.0,,,0.0,0.0,
10030,45.8077253,10.7880304,drive,1.0,477.464829275686,572.9577951308232,2.4,0.2666666666666666,0.5333333333333333,254.64790894703253,3603.802261534983,114.71258876980878,200.2112367519435,1.0,1.0,0.0,,0.0,,0.656271319083991,0.3084110053824589,0.5829792243528747,1.777958936318666,0.0,,1.841074285138412,30.84510546866996,0.5241982164900008,38.7771592320797,0.0,,0.0,,1.0,106.10329539459688,130.8607309866695,2.466666666666667,0.2333333333333333,0.6,63.66197723675813,6324.970653433697,22.37000765344774,170.94515279550532,1.0,1.0,0.0,,0.0,,0.8587663564664906,0.3084110053824589,0.5829792243528747,1.777958936318666,0.0,,4.587527931660591,30.84510546866996,4.790593129348337,38.7771592320797,0.0,,0.0,,1.0,61.11549814728781,75.1211331393746,2.458333333333333,0.2916666666666667,0.6875,42.01690497626037,9259.099621448551,11.789051786670674,156.93389188895853,1.0,1.0,0.0,,0.0,,1.7339929225234196,0.3084110053824589,1.3376400380775892,1.777958936318666,0.0,,7.569578231102694,30.84510546866996,9.059725886018526,38.7771592320797,0.0303949247878482,414.2862423633503,0.0,,grass,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,1,538.0,0.0,0.0,,,0.0,0.0,
10031,40.8422429,14.2284927,drive,1.0,381.9718634205488,445.6338406573069,2.333333333333333,0.3333333333333333,0.4166666666666667,159.15494309189532,1413.195687241232,44.983415836118034,100.94254908865943,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.7596323395829682,36.370101700932736,0.4379127565362926,11.90974297945878,0.0,,0.0,,0.0,,1.0,222.81692032865348,279.4053445391052,2.507936507936508,0.2857142857142857,0.6349206349206349,141.47106052612918,6559.829871001163,23.20065221803789,83.03582115191345,1.0,1.0,0.0,,0.0,,0.0,,0.6308886361835101,320.4594414979346,3.253006647142375,36.370101700932736,4.146917306186654,11.90974297945878,0.1107541049761748,192.2953291699322,0.0724380117466023,205.149376713536,0.0,,1.0,176.98029671818762,218.997201694448,2.474820143884892,0.302158273381295,0.6187050359712231,109.498600847224,14936.645773884806,19.01792806501148,86.84096380165585,1.0,1.0,0.0,,0.0,,1.2631483642055914,553.3921201260821,2.389260990409377,320.4594414979346,4.4744137939270185,36.370101700932736,12.835642111406091,11.90974297945878,4.8136281590608965,192.2953291699322,0.0724380117466023,205.149376713536,0.0,,meadow,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,3,1058.0,0.0,0.0,,,0.0,0.0,
10034,38.10417959999999,15.6414217,drive,1.0,827.6057040778556,1145.9155902616465,2.769230769230769,0.1153846153846153,0.5769230769230769,477.464829275686,2053.059451994719,65.35091204929947,57.02942922207553,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,3.796552033277133,7.616360414215358,0.0929772531894791,118.67215118093114,0.0,,0.0,,1.0,484.5383823019925,771.0172798674041,3.1824817518248176,0.0583941605839416,0.8029197080291971,389.04541644685526,12307.287040679055,43.5281237461088,56.45544514072962,1.0,1.0,0.0,,0.0,,6.241393756851992,197.28984742045813,0.0,,0.4497285272657407,284.17470146772183,15.804156012928964,7.616360414215358,0.4761060265055644,118.67215118093114,0.0,,0.0,,1.0,402.34369613631145,627.7070955544352,3.1202531645569622,0.0981012658227848,0.8417721518987342,338.6817188995533,29756.80114242045,37.88753593935019,60.35862300693804,1.0,1.0,0.0,,0.0,,7.05369753036591,197.28984742045813,3.856991631097503,362.8821667978378,1.9363293999443325,284.17470146772183,31.06786480842409,7.616360414215358,2.6219796244898177,118.67215118093114,0.3470533768975672,325.89749727941296,0.0,,farmland,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,2,797.0,0.0,0.0,,,0.0,0.0,
10044,38.4739475,16.3417006,drive,1.0,1177.7465788800257,1527.8874536821952,2.5945945945945947,0.2162162162162162,0.6756756756756757,795.7747154594766,2620.5860691458565,83.41584534046449,54.595543107205344,1.0,1.0,0.0,,0.0,,0.0,,0.8719497642311788,2.715529690058538,0.0,,0.4271001217916398,47.81484400062544,0.1504290297754951,33.51647222289424,2.088545695781985,2.304902925693607,0.0,,1.0,282.9421210522584,399.65574598631497,2.825,0.125,0.825,233.4272498681132,5472.487686686588,19.35496591879337,48.42909457244768,1.0,1.0,0.0,,0.0,,0.0,,1.274304291339823,2.715529690058538,0.0,,0.5576226266014732,47.81484400062544,0.405547058506194,33.51647222289424,4.938424675436745,2.304902925693607,0.0,,1.0,138.78311037613273,184.6197339865986,2.6605504587155964,0.2110091743119266,0.7706422018348624,106.95212175775367,11426.525127923673,14.548703651782436,78.8036215718874,1.0,1.0,0.0,,0.0,,0.0,,2.088067561886228,2.715529690058538,0.0,,0.6543887764649212,47.81484400062544,0.579020805177049,33.51647222289424,8.952462550765567,2.304902925693607,0.0,,grass,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,2,683.0,0.0,0.0,,,0.0,0.0,
10047,44.4087598,8.935010799999999,drive,1.0,190.9859317102744,159.15494309189532,1.6666666666666667,0.3333333333333333,0.0,0.0,444.39528841381735,14.145541367561504,88.87905768276347,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.8221714587569104,7.69345132242175,0.1802216330519264,56.06418141465528,0.0,,0.0,,1.0,240.5008028944196,304.1627801311777,2.5294117647058822,0.1764705882352941,0.5882352941176471,141.47106052612918,6443.09588363745,22.787790193243183,74.91971957717965,1.0,1.0,0.0,,0.0,,0.0,,2.2844388365522077,189.84312011244532,1.42236221470005,137.09612417857636,2.844380056470702,7.69345132242175,0.9409310301205978,56.06418141465528,0.0841915609023705,161.45409723662334,0.0,,1.0,157.8817035471602,199.89860852342056,2.532258064516129,0.25,0.6693548387096774,105.67888221301853,14033.20316403514,17.867629207752145,89.38345964353593,1.0,1.0,0.0,,8.839023202849464,543.3913570441385,0.0,,4.210695939418704,189.84312011244532,3.905829663621736,137.09612417857636,7.155577670371375,7.69345132242175,3.339744088191401,56.06418141465528,0.9260936753824413,161.45409723662334,0.0,,grass,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,1377.0,0.0,0.0,,,0.0,0.0,
10050,45.5419981,9.1892595,drive,1.0,477.464829275686,541.1268065124441,2.2666666666666666,0.2666666666666666,0.5333333333333333,254.64790894703253,1261.3796005114614,40.150959707335865,74.19880003008596,1.0,1.0,0.0,,0.0,,0.0,,0.5001197906228211,47.5656873077683,0.0,,0.6585812219130437,48.39609391801695,0.6001942507805521,35.01792260016017,0.4847522468308661,47.47071339094644,0.0,,1.0,183.91237868396797,258.1846854601858,2.8076923076923075,0.1346153846153846,0.75,137.93428401297595,6898.735746778742,24.39928655965766,94.50322940792798,1.0,1.0,3.326708617650368,317.23048030244104,0.0,,0.0,,0.7151410182576846,47.5656873077683,0.0,,4.610661584913945,48.39609391801695,1.512487813639732,35.01792260016017,2.246141352197115,47.47071339094644,0.0,,1.0,160.4281826366305,210.08452488130183,2.619047619047619,0.2142857142857142,0.7142857142857143,114.59155902616465,16186.356160008623,20.609108748090577,98.09912824247652,1.0,1.0,4.200232942116807,317.23048030244104,0.0,,0.0,,1.6036837318612902,47.5656873077683,0.247943133667172,439.7006970655284,11.4295223092776,48.39609391801695,3.655261004351366,35.01792260016017,4.371907838022204,47.47071339094644,0.0,,industrial,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2,1492.0,0.0,0.0,,,0.0,0.0,
10054,45.6504018,13.7731704,drive,1.0,381.9718634205488,413.8028520389278,2.1666666666666665,0.4166666666666667,0.4166666666666667,159.15494309189532,986.4612281445792,31.400036125542336,75.88163293419841,1.0,1.0,0.0,,0.0,,0.3121282389691872,62.50794109903474,0.6160440331339385,53.55458221100667,0.0,,0.5088170426249701,39.96257793127531,0.0164980937191012,129.13971442146823,0.0458246695859212,106.74834487596289,0.0,,1.0,229.89047335495997,286.4788975654116,2.4923076923076923,0.2307692307692307,0.6,137.93428401297595,8500.315840252051,30.063717418187817,104.94217086730929,1.0,1.0,0.0,,0.0,,2.067254484525939,62.50794109903474,1.751845790201071,53.55458221100667,0.2508159269824365,200.12252336434847,3.383515806371598,39.96257793127531,1.2968813359418292,129.13971442146823,2.2752242992129337,106.74834487596289,0.1238375095955039,343.0908288464024,1.0,212.63100397077216,301.7577721022336,2.838323353293413,0.1497005988023952,0.7485029940119761,159.15494309189535,20312.975807406445,25.86328406923856,85.70875868103985,1.0,1.0,0.0,,0.0,,5.393529526111687,62.50794109903474,3.0939569539924108,53.55458221100667,1.1269235359647487,200.12252336434847,8.383410572952837,39.96257793127531,5.035328517116681,129.13971442146823,5.845506468528369,106.74834487596289,0.3518825690014143,343.0908288464024,grass,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,1643.0,0.0,0.0,,,0.0,0.0,
10055,45.4242179,7.998460999999999,drive,1.0,254.64790894703253,254.64790894703253,2.0,0.5,0.375,95.4929658551372,1070.340322151491,34.069990612196285,133.79254026893636,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.7318544913962023,8.553506528375312,0.0910915838665939,80.19722013134675,0.0,,0.5226210146757891,13.70685243505323,0.0,,1.0,109.64007190775013,120.2504014472098,2.193548387096774,0.3225806451612903,0.4838709677419355,53.05164769729844,4823.2898268612535,17.058898175773788,141.86146549591922,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.666527497570896,8.553506528375312,4.053683501086551,80.19722013134675,0.0890598280191703,252.33385561628447,3.1924032780480385,13.70685243505323,0.0,,1.0,84.03380995252074,103.1324031235482,2.4545454545454546,0.2575757575757575,0.6363636363636364,53.47606087887684,12611.82879808334,16.057879157149447,155.70159009979434,1.0,1.0,0.0,,0.0,,0.0,,0.0,,6.4644126530501,8.553506528375312,6.75169481749828,80.19722013134675,0.1088771137130222,252.33385561628447,6.725363262434345,13.70685243505323,0.0,,industrial,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,3,708.0,0.0,0.0,,,0.0,0.0,
10058,42.3445963,12.8553563,drive,1.0,604.7887837492023,827.6057040778556,2.736842105263158,0.2105263157894736,0.631578947368421,381.9718634205488,2520.412318011134,80.22721580823483,96.93893530812056,1.0,1.0,0.0,,1.3417072100904035,85.22695741493534,0.6244722351562141,4.034531366969261,0.0,,0.6811967469684396,33.5039764828222,0.6995481157013917,52.9464145827686,0.0,,0.0,,0.0,,1.0,127.32395447351628,173.30204914450826,2.7222222222222223,0.2222222222222222,0.75,95.4929658551372,9107.14282948558,32.20992886125646,185.8600577446037,1.0,1.0,0.0,,1.3417072100904035,85.22695741493534,0.7728533705637983,4.034531366969261,0.0,,0.6811967469684396,33.5039764828222,3.140057153833146,52.9464145827686,0.6894402764549996,166.23590858914932,0.067052113814458,287.6194633380809,0.0,,1.0,47.10986315520102,63.66197723675813,2.702702702702702,0.2432432432432432,0.7567567567567568,35.65070725258456,10452.53902684221,13.308586031863095,209.0507805368442,1.0,1.0,0.0,,1.3417072100904035,85.22695741493534,1.7225150579090232,4.034531366969261,0.5221137583982113,412.72088917844206,0.6811967469684396,33.5039764828222,4.559157914745298,52.9464145827686,1.73451427388586,166.23590858914932,5.463586705645487,287.6194633380809,0.0,,residential,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,2,986.0,1.0,8511.0,2015-05-04,2015-05-04,8.63184584178499,0.5,8511.0
