codice_cliente,lit_mode_r100,lit_pct_yes_r100,lit_pct_no_r100,lit_pct_sunset_sunrise_r100,lit_pct_automatic_r100,lit_pct_missing_r100,lit_n_edges_r100,lit_mode_r300,lit_pct_yes_r300,lit_pct_no_r300,lit_pct_sunset_sunrise_r300,lit_pct_automatic_r300,lit_pct_missing_r300,lit_n_edges_r300,lit_mode_r500,lit_pct_yes_r500,lit_pct_no_r500,lit_pct_sunset_sunrise_r500,lit_pct_automatic_r500,lit_pct_missing_r500,lit_n_edges_r500
10008,yes,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705,34,yes,0.8455598455598455,0.003861003861003861,0.0,0.0,0.15057915057915058,259,yes,0.7632978723404256,0.0013297872340425532,0.0,0.0,0.23537234042553193,752
10009,unknown,,,,,1.0,5,unknown,,,,,1.0,25,unknown,,,,,1.0,52
10011,yes,0.041666666666666664,0.0,0.0,0.0,0.9583333333333334,24,yes,0.03529411764705882,0.0,0.0,0.0,0.9647058823529412,85,yes,0.02912621359223301,0.0,0.0,0.0,0.970873786407767,103
10013,yes,0.225,0.0,0.0,0.0,0.775,40,yes,0.15384615384615385,0.010256410256410256,0.0,0.0,0.8358974358974359,195,yes,0.12371134020618557,0.006872852233676976,0.0,0.0,0.8694158075601375,291
10015,yes,0.5194805194805194,0.14285714285714285,0.0,0.0,0.33766233766233766,77,yes,0.2709284627092846,0.0715372907153729,0.0,0.0,0.6575342465753424,657,yes,0.3293543136190993,0.041779706999457406,0.0,0.0,0.6288659793814433,1843
10017,unknown,,,,,1.0,2,unknown,,,,,1.0,10,yes,0.05084745762711865,0.0,0.0,0.0,0.9491525423728814,59
10019,yes,0.21739130434782608,0.0,0.0,0.0,0.782608695652174,23,yes,0.19858156028368795,0.0,0.0,0.0,0.8014184397163121,282,yes,0.14464534075104313,0.0013908205841446453,0.0,0.0,0.8539638386648123,719
10020,yes,0.36,0.04,0.0,0.0,0.6,75,yes,0.4898876404494382,0.03146067415730337,0.0,0.0,0.4786516853932584,445,yes,0.49024822695035464,0.025709219858156027,0.0,0.0,0.48404255319148937,1128
10021,yes,0.024390243902439025,0.0,0.0,0.0,0.975609756097561,41,yes,0.007142857142857143,0.0,0.0,0.0,0.9928571428571429,140,no,0.004149377593360996,0.024896265560165973,0.0,0.0,0.970954356846473,241
10025,unknown,,,,,1.0,7,unknown,,,,,1.0,23,unknown,,,,,1.0,27
10026,yes,0.5,0.0,0.0,0.0,0.5,20,yes,0.6648648648648648,0.010810810810810811,0.0,0.0,0.32432432432432434,185,yes,0.5575679172056921,0.045278137128072445,0.0,0.0,0.3958602846054334,773
10030,yes,0.13043478260869565,0.0,0.0,0.0,0.8695652173913043,46,yes,0.07655502392344497,0.0,0.0,0.0,0.9234449760765551,209,yes,0.09307875894988067,0.00954653937947494,0.0,0.0,0.8973747016706444,419
10031,yes,0.022222222222222223,0.0,0.0,0.0,0.9777777777777777,45,yes,0.03985507246376811,0.0036231884057971015,0.0,0.0,0.9565217391304348,276,yes,0.04208754208754209,0.0016835016835016834,0.0,0.0,0.9562289562289562,594
10034,unknown,,,,,1.0,18,yes,0.012422360248447204,0.0,0.0,0.0,0.9875776397515528,161,yes,0.00554016620498615,0.0,0.0,0.0,0.9944598337950139,361
10044,unknown,,,,,1.0,42,unknown,,,,,1.0,132,unknown,,,,,1.0,174
10047,yes,0.16964285714285715,0.0,0.0,0.0,0.8303571428571429,112,yes,0.27003699136868065,0.0012330456226880395,0.0,0.0,0.7287299630086314,811,yes,0.2278409090909091,0.0011363636363636363,0.0,0.0,0.7710227272727272,1760
10050,yes,0.1388888888888889,0.0,0.0,0.0,0.8611111111111112,36,yes,0.10126582278481013,0.012658227848101266,0.0,0.0,0.8860759493670886,158,yes,0.16,0.02,0.0,0.0,0.82,300
10054,yes,0.8615384615384616,0.0,0.0,0.0,0.13846153846153847,65,yes,0.75,0.006147540983606557,0.0,0.0,0.24385245901639344,488,yes,0.660759493670886,0.009282700421940928,0.0,0.0,0.329957805907173,1185
10055,unknown,,,,,1.0,6,unknown,,,,,1.0,34,unknown,,,,,1.0,63
10058,unknown,,,,,1.0,13,unknown,,,,,1.0,37,unknown,,,,,1.0,60
10062,yes,0.38461538461538464,0.0,0.0,0.0,0.6153846153846154,26,yes,0.14666666666666667,0.0,0.0,0.0,0.8533333333333334,75,yes,0.10679611650485436,0.0,0.0,0.0,0.8932038834951457,103
10063,yes,0.375,0.0,0.0,0.0,0.625,160,yes,0.23859191655801826,0.002607561929595828,0.0,0.0,0.758800521512386,767,yes,0.2526439482961222,0.0023501762632197414,0.0,0.0,0.745005875440658,1702
10064,unknown,,,,,1.0,18,yes,0.04081632653061224,0.0,0.0,0.0,0.9591836734693877,49,yes,0.02127659574468085,0.0,0.0,0.0,0.9787234042553191,94
10065,yes,0.75,0.0,0.0,0.0,0.25,44,yes,0.5397489539748954,0.1087866108786611,0.0,0.0,0.3514644351464435,239,yes,0.49414519906323184,0.08196721311475409,0.0,0.0,0.4238875878220141,427
10066,unknown,,,,,1.0,23,unknown,,,,,1.0,90,unknown,,,,,1.0,182
10067,yes,0.43103448275862066,0.0,0.0,0.0,0.5689655172413793,58,yes,0.486013986013986,0.0,0.0,0.0,0.513986013986014,286,yes,0.5041322314049587,0.0,0.0,0.0,0.49586776859504134,605
10069,yes,0.8615384615384616,0.0,0.0,0.0,0.13846153846153847,65,yes,0.75,0.006147540983606557,0.0,0.0,0.24385245901639344,488,yes,0.660759493670886,0.009282700421940928,0.0,0.0,0.329957805907173,1185
10072,unknown,,,,,1.0,29,unknown,,,,,1.0,75,unknown,,,,,1.0,114
10073,unknown,,,,,1.0,3,unknown,,,,,1.0,15,unknown,,,,,1.0,26
10076,yes,0.0625,0.0,0.0,0.0,0.9375,16,yes,0.005649717514124294,0.0,0.0,0.0,0.9943502824858758,177,yes,0.005208333333333333,0.0,0.0,0.0,0.9947916666666666,384
10077,unknown,,,,,1.0,11,unknown,,,,,1.0,33,unknown,,,,,1.0,65
10080,yes,0.04,0.0,0.0,0.0,0.96,50,yes,0.054878048780487805,0.0,0.0,0.0,0.9451219512195121,164,yes,0.05865102639296188,0.0,0.0,0.0,0.9413489736070382,341
10081,yes,0.025,0.0,0.0,0.0,0.975,40,yes,0.029304029304029304,0.0,0.0,0.0,0.9706959706959707,273,yes,0.03650586701434159,0.0,0.0,0.0,0.9634941329856584,767
10083,yes,0.28735632183908044,0.0,0.0,0.0,0.7126436781609196,87,yes,0.157439446366782,0.005190311418685121,0.0,0.0,0.8373702422145328,578,yes,0.1918142944410507,0.0018326206475259622,0.0,0.0,0.8063530849114233,1637
10084,yes,0.3584905660377358,0.0,0.0,0.0,0.6415094339622641,53,yes,0.2847457627118644,0.010169491525423728,0.0,0.0,0.7050847457627119,295,yes,0.23067331670822944,0.00997506234413965,0.0,0.0,0.7593516209476309,802
10085,yes,0.8260869565217391,0.0,0.0,0.0,0.17391304347826086,115,yes,0.749185667752443,0.014657980456026058,0.0,0.0,0.23615635179153094,614,yes,0.7377521613832853,0.012968299711815562,0.0,0.0,0.24927953890489912,1388
10088,unknown,,,,,1.0,3,unknown,,,,,1.0,10,unknown,,,,,1.0,26
10089,yes,0.5967741935483871,0.0,0.0,0.0,0.4032258064516129,62,yes,0.42160278745644597,0.0,0.0,0.0,0.578397212543554,287,yes,0.37789904502046384,0.005457025920873124,0.0,0.0,0.616643929058663,733
10090,yes,0.5,0.0,0.0,0.0,0.5,20,yes,0.6648648648648648,0.010810810810810811,0.0,0.0,0.32432432432432434,185,yes,0.5575679172056921,0.045278137128072445,0.0,0.0,0.3958602846054334,773
10091,yes,0.18681318681318682,0.0,0.0,0.0,0.8131868131868132,91,yes,0.17027027027027028,0.0,0.0,0.0,0.8297297297297297,370,yes,0.2734375,0.0,0.0,0.0,0.7265625,896
10092,yes,0.7758620689655172,0.0,0.0,0.0,0.22413793103448276,58,yes,0.8106796116504854,0.0,0.0,0.0,0.18932038834951456,412,yes,0.7206521739130435,0.009782608695652175,0.0,0.0,0.26956521739130435,920
10093,unknown,,,,,1.0,13,unknown,,,,,1.0,26,unknown,,,,,1.0,35
10096,unknown,,,,,1.0,10,unknown,,,,,1.0,55,unknown,,,,,1.0,75
10100,yes,0.2916666666666667,0.0,0.0,0.0,0.7083333333333334,24,yes,0.17142857142857143,0.0,0.0,0.0,0.8285714285714286,70,yes,0.16161616161616163,0.010101010101010102,0.0,0.0,0.8282828282828283,99
10102,yes,0.21951219512195122,0.0,0.0,0.0,0.7804878048780488,41,yes,0.2199074074074074,0.0,0.0,0.0,0.7800925925925926,432,yes,0.21395348837209302,0.0018604651162790699,0.0,0.0,0.7841860465116279,1075
10105,unknown,,,,,1.0,8,unknown,,,,,1.0,17,unknown,,,,,1.0,24
10108,yes,0.25882352941176473,0.0,0.0,0.0,0.7411764705882353,85,yes,0.1834710743801653,0.0049586776859504135,0.0,0.0,0.8115702479338843,605,yes,0.1984126984126984,0.002442002442002442,0.0,0.0,0.7991452991452992,1638
10109,unknown,,,,,1.0,14,unknown,,,,,1.0,30,no,0.0,0.020202020202020204,0.0,0.0,0.9797979797979798,99
10110,yes,0.6981132075471698,0.07547169811320754,0.0,0.0,0.22641509433962265,53,yes,0.5941422594142259,0.016736401673640166,0.0,0.0,0.3891213389121339,239,yes,0.5093457943925234,0.009345794392523364,0.0,0.0,0.48130841121495327,428
10111,yes,0.07692307692307693,0.0,0.0,0.0,0.9230769230769231,26,yes,0.22844827586206898,0.0,0.0,0.0,0.771551724137931,232,yes,0.1780185758513932,0.006191950464396285,0.0,0.0,0.8157894736842105,646
10114,yes,0.1346153846153846,0.0,0.0,0.0,0.8653846153846154,52,yes,0.10743801652892562,0.03305785123966942,0.0,0.0,0.859504132231405,484,yes,0.1524547803617571,0.024117140396210164,0.0,0.0,0.8234280792420328,1161
10115,unknown,,,,,1.0,13,unknown,,,,,1.0,63,unknown,,,,,1.0,110
10119,yes,0.1,0.0,0.0,0.0,0.9,10,yes,0.08163265306122448,0.0,0.0,0.0,0.9183673469387755,49,yes,0.08235294117647059,0.0,0.0,0.0,0.9176470588235294,85
10120,yes,0.5142857142857142,0.0,0.0,0.0,0.4857142857142857,35,yes,0.3747072599531616,0.0,0.0,0.0,0.6252927400468384,427,yes,0.3486700215672178,0.002875629043853343,0.0,0.0,0.6484543493889289,1391
10121,unknown,,,,,1.0,4,unknown,,,,,1.0,47,yes,0.012658227848101266,0.0,0.0,0.0,0.9873417721518988,158
10122,yes,0.058823529411764705,0.0,0.0,0.0,0.9411764705882353,17,yes,0.1799163179916318,0.03347280334728033,0.0,0.0,0.7866108786610879,239,yes,0.12080536912751678,0.017897091722595078,0.0,0.0,0.8612975391498882,447
10125,unknown,,,,,1.0,8,unknown,,,,,1.0,72,unknown,,,,,1.0,188
10126,yes,0.21951219512195122,0.0,0.0,0.0,0.7804878048780488,41,yes,0.2199074074074074,0.0,0.0,0.0,0.7800925925925926,432,yes,0.21395348837209302,0.0018604651162790699,0.0,0.0,0.7841860465116279,1075
10127,yes,0.8484848484848485,0.0,0.0,0.0,0.15151515151515152,33,yes,0.5619469026548672,0.07964601769911504,0.0,0.0,0.3584070796460177,226,yes,0.48243559718969553,0.08665105386416862,0.0,0.0,0.4309133489461358,427
10128,yes,0.5,0.0,0.0,0.0,0.5,14,yes,0.5451612903225806,0.0,0.0,0.0,0.45483870967741935,310,yes,0.6045364891518737,0.004930966469428008,0.0,0.0,0.38560157790927024,1014
10131,yes,0.0625,0.0,0.0,0.0,0.9375,16,yes,0.005649717514124294,0.0,0.0,0.0,0.9943502824858758,177,yes,0.005208333333333333,0.0,0.0,0.0,0.9947916666666666,384
10134,yes,0.044444444444444446,0.0,0.0,0.0,0.9555555555555556,45,yes,0.08064516129032258,0.0,0.0,0.0,0.9193548387096774,186,yes,0.051194539249146756,0.0,0.0,0.0,0.9488054607508533,293
10136,unknown,,,,,1.0,10,unknown,,,,,1.0,35,unknown,,,,,1.0,64
10137,unknown,,,,,1.0,8,unknown,,,,,1.0,30,yes,0.046153846153846156,0.015384615384615385,0.0,0.0,0.9384615384615385,65
10138,unknown,,,,,1.0,40,yes,0.008547008547008548,0.0,0.0,0.0,0.9914529914529915,117,yes,0.005263157894736842,0.0,0.0,0.0,0.9947368421052631,190
10141,unknown,,,,,1.0,15,unknown,,,,,1.0,21,unknown,,,,,1.0,32
10142,unknown,,,,,1.0,3,yes,0.09090909090909091,0.0,0.0,0.0,0.9090909090909091,33,yes,0.046875,0.0,0.0,0.0,0.953125,64
10143,unknown,,,,,1.0,16,unknown,,,,,1.0,48,unknown,,,,,1.0,69
10145,unknown,,,,,1.0,8,no,0.0,0.13333333333333333,0.0,0.0,0.8222222222222222,45,no,0.0,0.13253012048192772,0.0,0.0,0.8433734939759037,83
10146,unknown,,,,,1.0,32,unknown,,,,,1.0,124,unknown,,,,,1.0,236
10147,unknown,,,,,1.0,4,unknown,,,,,1.0,9,unknown,,,,,1.0,19
10148,yes,0.0625,0.0,0.0,0.0,0.9375,16,yes,0.017543859649122806,0.0,0.0,0.0,0.9824561403508771,57,yes,0.012048192771084338,0.0,0.0,0.0,0.9879518072289156,83
10149,unknown,,,,,1.0,11,unknown,,,,,1.0,47,unknown,,,,,1.0,75
10150,yes,0.05,0.0,0.0,0.0,0.95,20,yes,0.16853932584269662,0.0,0.0,0.0,0.8314606741573034,89,yes,0.10204081632653061,0.0,0.0,0.0,0.8979591836734694,147
10151,yes,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,33,yes,0.42592592592592593,0.0,0.0,0.0,0.5740740740740741,108,yes,0.4523809523809524,0.050595238095238096,0.0,0.0,0.49702380952380953,336
10152,yes,0.8292682926829268,0.0,0.0,0.0,0.17073170731707318,41,yes,0.8065476190476191,0.0,0.0,0.0,0.19345238095238096,336,yes,0.7048543689320388,0.000970873786407767,0.0,0.0,0.2941747572815534,1030
10153,unknown,,,,,1.0,8,unknown,,,,,1.0,39,unknown,,,,,1.0,75
10154,yes,0.8409090909090909,0.0,0.0,0.0,0.1590909090909091,44,yes,0.7605321507760532,0.004434589800443459,0.0,0.0,0.23503325942350334,451,yes,0.6622516556291391,0.009933774834437087,0.0,0.0,0.32781456953642385,1208
10155,yes,0.023255813953488372,0.0,0.0,0.0,0.9767441860465116,43,yes,0.012232415902140673,0.0,0.0,0.0,0.9877675840978594,327,yes,0.05235042735042735,0.0010683760683760685,0.0,0.0,0.9465811965811965,936
10157,yes,0.3617021276595745,0.0,0.0,0.0,0.6382978723404256,47,yes,0.30823529411764705,0.0,0.0,0.0,0.6752941176470588,425,yes,0.3142050799623706,0.0,0.0,0.0,0.6754468485418627,1063
10158,unknown,,,,,1.0,66,unknown,,,,,1.0,168,unknown,,,,,1.0,274
10159,yes,0.06666666666666667,0.0,0.0,0.0,0.9333333333333333,15,yes,0.11842105263157894,0.0,0.0,0.0,0.881578947368421,76,yes,0.07352941176470588,0.0,0.0,0.0,0.9264705882352942,136
10160,yes,0.7764705882352941,0.0,0.0,0.0,0.2,85,yes,0.7393225331369662,0.0029455081001472753,0.0,0.0,0.23122238586156113,679,yes,0.6427423674343867,0.00856989823245849,0.0,0.0,0.339046598821639,1867
10162,yes,0.5,0.0,0.0,0.0,0.5,48,yes,0.3691275167785235,0.0,0.0,0.0,0.6308724832214765,596,yes,0.4105827193569993,0.0,0.0,0.0,0.5853985264567984,1493
10169,yes,0.8472222222222222,0.013888888888888888,0.0,0.0,0.1388888888888889,72,yes,0.8068592057761733,0.007220216606498195,0.0,0.0,0.18592057761732853,554,yes,0.7333333333333333,0.015770609318996417,0.0,0.0,0.25089605734767023,1395
10170,yes,0.30844155844155846,0.006493506493506494,0.0,0.0,0.685064935064935,308,yes,0.5086599817684594,0.0018231540565177757,0.0,0.0,0.48951686417502277,1097,yes,0.5412844036697247,0.001834862385321101,0.0,0.0,0.4518348623853211,2180
10171,yes,0.8472222222222222,0.013888888888888888,0.0,0.0,0.1388888888888889,72,yes,0.8068592057761733,0.007220216606498195,0.0,0.0,0.18592057761732853,554,yes,0.7333333333333333,0.015770609318996417,0.0,0.0,0.25089605734767023,1395
10173,unknown,,,,,1.0,6,yes,0.0625,0.0,0.0,0.0,0.9375,64,yes,0.03125,0.0,0.0,0.0,0.96875,128
10174,unknown,,,,,1.0,7,unknown,,,,,1.0,32,unknown,,,,,1.0,79
10175,yes,0.06666666666666667,0.0,0.0,0.0,0.9333333333333333,15,yes,0.11842105263157894,0.0,0.0,0.0,0.881578947368421,76,yes,0.07352941176470588,0.0,0.0,0.0,0.9264705882352942,136
10176,yes,0.01818181818181818,0.0,0.0,0.0,0.9818181818181818,55,yes,0.06563706563706563,0.0,0.0,0.0,0.9343629343629344,259,yes,0.055232558139534885,0.00872093023255814,0.0,0.0,0.936046511627907,688
10179,unknown,,,,,1.0,34,unknown,,,,,1.0,110,yes,0.004219409282700422,0.0,0.0,0.0,0.9957805907172996,237
10180,unknown,,,,,1.0,16,unknown,,,,,1.0,43,unknown,,,,,1.0,119
10182,yes,0.6022727272727273,0.0,0.0,0.0,0.3977272727272727,88,yes,0.443010752688172,0.002150537634408602,0.0,0.0,0.5548387096774193,465,yes,0.556499575191164,0.0016992353440951572,0.0,0.0,0.44180118946474084,1177
10185,unknown,,,,,1.0,8,unknown,,,,,1.0,10,unknown,,,,,1.0,10
10186,yes,0.4594594594594595,0.0,0.0,0.0,0.5405405405405406,111,yes,0.5712603062426383,0.03297997644287397,0.0,0.0,0.3957597173144876,849,yes,0.5138183869148336,0.025944726452340666,0.0,0.0,0.4602368866328257,1773
10187,unknown,,,,,1.0,14,unknown,,,,,1.0,93,unknown,,,,,1.0,218
10189,yes,0.022222222222222223,0.0,0.0,0.0,0.9777777777777777,45,yes,0.03985507246376811,0.0036231884057971015,0.0,0.0,0.9565217391304348,276,yes,0.04208754208754209,0.0016835016835016834,0.0,0.0,0.9562289562289562,594
10192,yes,0.5142857142857142,0.0,0.0,0.0,0.4857142857142857,35,yes,0.3747072599531616,0.0,0.0,0.0,0.6252927400468384,427,yes,0.3486700215672178,0.002875629043853343,0.0,0.0,0.6484543493889289,1391
10193,yes,0.08333333333333333,0.0,0.0,0.0,0.9166666666666666,12,yes,0.030303030303030304,0.0,0.0,0.0,0.9696969696969697,33,yes,0.1388888888888889,0.0,0.0,0.0,0.8611111111111112,72
10194,unknown,,,,,1.0,47,unknown,,,,,1.0,88,unknown,,,,,1.0,96
10195,yes,0.2597402597402597,0.0,0.0,0.0,0.7402597402597403,77,yes,0.22990353697749197,0.001607717041800643,0.0,0.0,0.7684887459807074,622,yes,0.20066889632107024,0.002229654403567447,0.0,0.0,0.7971014492753623,1794
10196,yes,0.5104166666666666,0.0,0.0,0.0,0.4895833333333333,96,yes,0.5272331154684096,0.0,0.0,0.0,0.47276688453159044,918,yes,0.46916400182731843,0.001827318410232983,0.0,0.0,0.5290086797624486,2189
10200,unknown,,,,,1.0,19,unknown,,,,,1.0,74,unknown,,,,,1.0,95
10201,unknown,,,,,1.0,34,unknown,,,,,1.0,110,yes,0.004219409282700422,0.0,0.0,0.0,0.9957805907172996,237
10203,unknown,,,,,1.0,7,unknown,,,,,1.0,18,unknown,,,,,1.0,27
10204,yes,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,60,yes,0.1566265060240964,0.0015060240963855422,0.0,0.0,0.8418674698795181,664,yes,0.21691176470588236,0.0030637254901960784,0.0,0.0,0.7800245098039216,1632
10205,unknown,,,,,1.0,9,unknown,,,,,1.0,49,no,0.0,0.046511627906976744,0.0,0.0,0.9534883720930233,129
10206,unknown,,,,,1.0,9,yes,0.027777777777777776,0.0,0.0,0.0,0.9722222222222222,36,yes,0.08433734939759036,0.0,0.0,0.0,0.9156626506024096,83
10208,unknown,,,,,1.0,12,unknown,,,,,1.0,89,unknown,,,,,1.0,138
10212,yes,0.8260869565217391,0.0,0.0,0.0,0.17391304347826086,115,yes,0.749185667752443,0.014657980456026058,0.0,0.0,0.23615635179153094,614,yes,0.7377521613832853,0.012968299711815562,0.0,0.0,0.24927953890489912,1388
10213,yes,0.775,0.0,0.0,0.0,0.225,40,yes,0.660377358490566,0.005390835579514825,0.0,0.0,0.33423180592991913,371,yes,0.5559471365638766,0.0026431718061674008,0.0,0.0,0.44140969162995597,1135
10214,yes,0.3125,0.020833333333333332,0.0,0.0,0.6666666666666666,48,yes,0.33643122676579923,0.10408921933085502,0.0,0.0,0.5594795539033457,538,yes,0.2524127691165553,0.08314773570898293,0.0,0.0,0.6644394951744618,1347
10221,24/7,0.0,0.0,0.0,0.0,0.8333333333333334,12,24/7,0.0,0.025,0.0,0.0,0.95,80,no,0.011695906432748537,0.04093567251461988,0.0,0.0,0.935672514619883,171
10222,yes,0.2,0.0,0.0,0.0,0.8,15,yes,0.2159090909090909,0.045454545454545456,0.0,0.0,0.7386363636363636,88,yes,0.20408163265306123,0.04081632653061224,0.0,0.0,0.7551020408163265,196
10224,yes,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,9,yes,0.0625,0.0,0.0,0.0,0.9375,16,yes,0.05,0.0,0.0,0.0,0.95,20
10225,yes,0.15217391304347827,0.0,0.0,0.0,0.8478260869565217,46,yes,0.10743801652892562,0.005509641873278237,0.0,0.0,0.8870523415977961,363,yes,0.13743455497382198,0.014397905759162303,0.0,0.0,0.8481675392670157,764
10227,unknown,,,,,1.0,11,unknown,,,,,1.0,82,unknown,,,,,1.0,224
10230,unknown,,,,,1.0,10,unknown,,,,,1.0,18,unknown,,,,,1.0,25
10236,unknown,,,,,1.0,5,unknown,,,,,1.0,25,unknown,,,,,1.0,41
10238,yes,0.8793103448275862,0.0,0.0,0.0,0.1206896551724138,58,yes,0.8076923076923077,0.0,0.0,0.0,0.19230769230769232,494,yes,0.6856649395509499,0.010362694300518135,0.0,0.0,0.30397236614853196,1158
10239,unknown,,,,,1.0,21,unknown,,,,,1.0,39,unknown,,,,,1.0,47
10240,unknown,,,,,1.0,11,yes,0.09433962264150944,0.0,0.0,0.0,0.9056603773584906,53,yes,0.0641025641025641,0.01282051282051282,0.0,0.0,0.9230769230769231,78
10243,yes,0.11475409836065574,0.05737704918032787,0.0,0.0,0.8278688524590164,122,yes,0.20711297071129708,0.05230125523012552,0.0,0.0,0.7405857740585774,478,yes,0.1794871794871795,0.03944773175542406,0.0,0.0,0.7810650887573964,1014
10245,unknown,,,,,1.0,52,yes,0.008771929824561403,0.0,0.0,0.0,0.9912280701754386,228,yes,0.006993006993006993,0.0,0.0,0.0,0.993006993006993,286
10247,unknown,,,,,1.0,9,unknown,,,,,1.0,40,unknown,,,,,1.0,111
10249,unknown,,,,,1.0,9,unknown,,,,,1.0,49,unknown,,,,,1.0,109
10251,yes,0.4175824175824176,0.0,0.0,0.0,0.5824175824175825,91,yes,0.4065040650406504,0.03414634146341464,0.0,0.0,0.5593495934959349,615,yes,0.4508990318118949,0.025587828492392807,0.0,0.0,0.5235131396957123,1446
10253,unknown,,,,,1.0,51,unknown,,,,,1.0,61,unknown,,,,,1.0,79
10254,yes,0.3103448275862069,0.0,0.0,0.0,0.6896551724137931,29,yes,0.21739130434782608,0.021739130434782608,0.0,0.0,0.7608695652173914,92,yes,0.1350210970464135,0.008438818565400843,0.0,0.0,0.8565400843881856,237
10255,yes,0.7428571428571429,0.0,0.0,0.0,0.2571428571428571,35,yes,0.5438066465256798,0.0,0.0,0.0,0.4561933534743202,331,yes,0.5,0.0,0.0,0.0,0.5,1010
10256,unknown,,,,,1.0,10,yes,0.03125,0.0,0.0,0.0,0.96875,64,yes,0.041379310344827586,0.0,0.0,0.0,0.9586206896551724,145
10259,yes,0.6428571428571429,0.0,0.0,0.0,0.35714285714285715,14,yes,0.30701754385964913,0.008771929824561403,0.0,0.0,0.6842105263157895,114,yes,0.23550724637681159,0.007246376811594203,0.0,0.0,0.7572463768115942,276
10263,unknown,,,,,1.0,2,unknown,,,,,1.0,9,unknown,,,,,1.0,21
10264,yes,0.6060606060606061,0.0,0.0,0.0,0.3939393939393939,33,yes,0.7792494481236203,0.0,0.0,0.0,0.22075055187637968,453,yes,0.6236811254396248,0.0011723329425556857,0.0,0.0,0.37514654161781946,1706
10265,yes,0.45714285714285713,0.0,0.0,0.0,0.5428571428571428,70,yes,0.44684684684684683,0.0,0.0,0.0,0.5531531531531532,555,yes,0.4152542372881356,0.009180790960451978,0.0,0.0,0.5755649717514124,1416
10269,yes,0.21739130434782608,0.0,0.0,0.0,0.782608695652174,23,yes,0.19858156028368795,0.0,0.0,0.0,0.8014184397163121,282,yes,0.14464534075104313,0.0013908205841446453,0.0,0.0,0.8539638386648123,719
10271,yes,0.5967741935483871,0.0,0.0,0.0,0.4032258064516129,62,yes,0.42160278745644597,0.0,0.0,0.0,0.578397212543554,287,yes,0.37789904502046384,0.005457025920873124,0.0,0.0,0.616643929058663,733
10272,yes,0.95,0.0,0.0,0.0,0.05,20,yes,0.6836027713625866,0.013856812933025405,0.0,0.0,0.3002309468822171,433,yes,0.5638389031705227,0.00856898029134533,0.0,0.0,0.4267352185089974,1167
10277,no,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,27,no,0.0,0.06557377049180328,0.0,0.0,0.9344262295081968,61,no,0.0,0.047619047619047616,0.0,0.0,0.9523809523809523,105
10278,unknown,,,,,1.0,6,unknown,,,,,1.0,19,unknown,,,,,1.0,33
10281,yes,0.8666666666666667,0.0,0.0,0.0,0.13333333333333333,30,yes,0.8962962962962963,0.0,0.0,0.0,0.1037037037037037,135,yes,0.8540540540540541,0.005405405405405406,0.0,0.0,0.14054054054054055,370
10282,unknown,,,,,1.0,8,unknown,,,,,1.0,36,unknown,,,,,1.0,77
10285,yes,0.6206896551724138,0.0,0.0,0.0,0.3793103448275862,87,yes,0.4546979865771812,0.006711409395973154,0.0,0.0,0.5385906040268457,596,yes,0.439117199391172,0.0076103500761035,0.0,0.0,0.5532724505327246,1314
10288,yes,0.5074626865671642,0.0,0.0,0.0,0.4925373134328358,67,yes,0.453804347826087,0.002717391304347826,0.0,0.0,0.5434782608695652,736,yes,0.462671406805485,0.002031488065007618,0.0,0.0,0.5352971051295073,1969
10292,yes,0.3548387096774194,0.0,0.0,0.0,0.6451612903225806,93,yes,0.2075187969924812,0.004511278195488722,0.0,0.0,0.7879699248120301,665,yes,0.2214723926380368,0.00245398773006135,0.0,0.0,0.7760736196319018,1630
10293,yes,0.7894736842105263,0.0,0.0,0.0,0.21052631578947367,19,yes,0.5710900473933649,0.0,0.0,0.0,0.42890995260663506,422,yes,0.6260472201066261,0.0015232292460015233,0.0,0.0,0.37242955064737243,1313
10296,yes,0.775,0.0,0.0,0.0,0.225,40,yes,0.660377358490566,0.005390835579514825,0.0,0.0,0.33423180592991913,371,yes,0.5559471365638766,0.0026431718061674008,0.0,0.0,0.44140969162995597,1135
10299,yes,0.7674418604651163,0.0,0.0,0.0,0.20930232558139536,43,yes,0.747016706443914,0.002386634844868735,0.0,0.0,0.24821002386634844,419,yes,0.7872,0.0032,0.0,0.0,0.2088,1250
10300,unknown,,,,,1.0,7,unknown,,,,,1.0,15,yes,0.06451612903225806,0.0,0.0,0.0,0.9354838709677419,31
10303,yes,0.2,0.12,0.0,0.0,0.68,25,yes,0.12844036697247707,0.05504587155963303,0.0,0.0,0.8165137614678899,109,yes,0.13471502590673576,0.03626943005181347,0.0,0.0,0.8290155440414507,193
10304,yes,0.043478260869565216,0.0,0.0,0.0,0.9565217391304348,23,yes,0.07650273224043716,0.0,0.0,0.0,0.9234972677595629,183,yes,0.0603448275862069,0.0,0.0,0.0,0.9396551724137931,348
10305,unknown,,,,,1.0,7,unknown,,,,,1.0,22,no,0.0,0.022727272727272728,0.0,0.0,0.9772727272727273,44
